station,datetime,rainfall,temperature,humidity,wind_speed,pressure,msl_pressure,weather_main
DEHRADUN,2025-07-21 17:13:30.672936,0.0,21.46106088260845,61.80173757387405,4.085324275645123,1011.640343280576,1016.9794806199297,Rain
DEHRADUN,2025-07-21 16:13:30.672936,0.0,28.10763586809308,58.971586003898594,10.90058510535625,1009.9076796465056,1012.904325551741,Rain
DEHRADUN,2025-07-21 15:13:30.672936,1.4377436325316588,27.8008355178499,75.8114532901142,3.9368663785780793,1017.0243461399754,1011.9728687291597,Clear
DEHRADUN,2025-07-21 14:13:30.672936,0.0,28.780140390453507,67.61467226381949,4.706579572724662,1009.2015060450663,1018.3677576868978,Clear
DEHRADUN,2025-07-21 13:13:30.672936,0.892426209858654,23.461039176804707,100.0,15.606584674985722,1019.1399237475783,1016.1953746900787,Rain
DEHRADUN,2025-07-21 12:13:30.672936,0.0,28.977652100289472,70.25639112319905,6.657403220204363,1008.9461665420217,1017.2643932628758,Clear
DEHRADUN,2025-07-21 11:13:30.672936,0.0,28.021550394997703,79.06305465852812,2.5652879003319518,1012.4945144056869,1015.6918666377721,Clear
DEHRADUN,2025-07-21 10:13:30.672936,0.0,30.39465700626681,87.25934276618078,13.180244919382057,1007.9673499031295,1005.8113677497141,Clear
DEHRADUN,2025-07-21 09:13:30.672936,1.8152973677184499,28.478607146165327,82.8880961957308,7.2195776322389245,1009.857784653634,1009.629359545934,Clear
DEHRADUN,2025-07-21 08:13:30.672936,0.0,30.077474568434006,80.04448748053935,8.563882640561976,1021.1751767569832,1010.2585382244574,Clear
DEHRADUN,2025-07-21 07:13:30.672936,0.0,29.22518680375452,76.59660015791256,13.652135370119842,1016.403254317463,1002.2647060618665,Clear
DEHRADUN,2025-07-21 06:13:30.672936,0.0,22.791954337742244,87.86281685506799,5.804607383906318,1014.637318542973,1014.231095472029,Clear
DEHRADUN,2025-07-21 05:13:30.672936,0.0,28.718204873796292,77.86886512140221,8.460711964414877,1017.8013237926572,1016.7550190589565,Clear
DEHRADUN,2025-07-21 04:13:30.672936,0.784045111784845,28.771944995621006,88.97275511593901,17.070895847472414,1015.1139586041844,1003.8051302976234,Rain
DEHRADUN,2025-07-21 03:13:30.672936,0.0,34.067752410318164,51.8835466367631,4.984234333394428,1014.7275345409404,1004.9133235269977,Rain
DEHRADUN,2025-07-21 02:13:30.672936,0.42059488186543087,31.45865343351068,72.77193205171498,8.016871787395832,1003.4993679744841,1003.3566488203686,Clear
DEHRADUN,2025-07-21 01:13:30.672936,0.0,28.377389942098397,71.0524850079011,6.329582718141756,1006.2771306444304,1008.0841298688898,Clear
DEHRADUN,2025-07-21 00:13:30.672936,0.0,26.37981370671698,57.500476352006174,3.28209216986191,1015.8073403665758,1007.445322054608,Rain
DEHRADUN,2025-07-20 23:13:30.672936,3.6534193346210437,24.951584374193434,67.35664630479639,7.811433736613911,1002.8494052869729,1014.8080948965156,Clear
DEHRADUN,2025-07-20 22:13:30.672936,0.0836830140240148,29.27436464796766,66.4696901391909,10.854878451358438,1014.8825633720191,1013.0477500664293,Clear
DEHRADUN,2025-07-20 21:13:30.672936,0.0,29.673691063035154,80.16850476641982,5.331880261545286,1017.6742867399984,1015.0665849177592,Rain
DEHRADUN,2025-07-20 20:13:30.672936,0.0,29.29193129525822,70.06974945935092,4.94484641539652,1007.2640767678226,1011.8668504310355,Rain
DEHRADUN,2025-07-20 19:13:30.672936,4.5335224784857155,24.59527783677029,59.39244081222081,7.5368931524026035,1016.2199492272586,1013.8958185174091,Clear
DEHRADUN,2025-07-20 18:13:30.672936,0.0,30.986966713977957,100.0,3.9524940274003484,1018.236700516956,1017.7923526511662,Clear
DEHRADUN,2025-07-20 17:13:30.672936,0.0,29.583297233991956,81.44548961645873,7.917620280777629,1010.0944204206554,1011.6296746933017,Clear
DEHRADUN,2025-07-20 16:13:30.672936,0.0,34.76979625590589,89.98029863781449,6.698633686728849,1019.232578005832,1015.1446055530763,Clear
DEHRADUN,2025-07-20 15:13:30.672936,2.0873115363584867,24.329416812080105,63.06580325981469,3.1767772601659967,1009.0827437443422,1007.488079398443,Rain
DEHRADUN,2025-07-20 14:13:30.672936,0.0,29.408436166027847,68.78126672299972,8.49868726057077,1017.3578170899386,1014.4725692839768,Rain
DEHRADUN,2025-07-20 13:13:30.672936,1.4088177507239548,26.858000767246907,83.00720461512353,11.220623746228341,1010.847775558039,1004.4993942024321,Rain
DEHRADUN,2025-07-20 12:13:30.672936,0.9287697403537355,35.165285368811645,85.7021799364213,8.678316559699542,1017.3336273598118,1017.4611625118071,Rain
DEHRADUN,2025-07-20 11:13:30.672936,0.0,27.23081324059092,80.74198359140738,5.3545265371320125,1004.7343427727034,1008.568195768992,Clear
DEHRADUN,2025-07-20 10:13:30.672936,0.015997095529847797,25.249977241225608,56.80131868910416,7.17432168356527,1010.0781401515516,1017.5019609597863,Clear
DEHRADUN,2025-07-20 09:13:30.672936,0.0,16.728824623719355,54.31066545232598,4.79965054579443,1005.8352249362628,1015.9208469135817,Clear
DEHRADUN,2025-07-20 08:13:30.672936,0.9865041533792005,25.837209552739484,40.47021122387614,10.209981578632997,1014.327868890278,1009.6555777626758,Rain
DEHRADUN,2025-07-20 07:13:30.672936,2.126371224955009,28.310331650647132,98.36639641063672,10.814016605995542,1011.3387939416483,1007.9859264415998,Rain
DEHRADUN,2025-07-20 06:13:30.672936,0.0,21.36916649499632,90.20212162032072,9.898337261029612,1008.1099977658668,1009.8010254836016,Clear
DEHRADUN,2025-07-20 05:13:30.672936,1.9530781416203804,23.68845172048619,86.52833215346169,10.097997305511115,1012.2649502031803,1021.0356100994848,Rain
DEHRADUN,2025-07-20 04:13:30.672936,0.0,20.609592763293236,69.25547983512408,8.315888840721497,1015.1187465276219,1012.420477398782,Clear
DEHRADUN,2025-07-20 03:13:30.672936,0.0,25.26587210640288,69.68960880749295,9.461859844038827,1015.6586135801266,1012.6767047248218,Clear
DEHRADUN,2025-07-20 02:13:30.672936,0.0,32.394448586803854,65.24378327083359,2.222036553791698,1015.4074969415864,1012.1745403998636,Rain
