station,datetime,rainfall,temperature,humidity,wind_speed,pressure,msl_pressure,weather_main
DEHRADUN,2025-07-21 17:22:25.191422,0.8622453882271738,32.04363530131646,61.75896558565079,12.037726768472295,1008.9764359839761,1021.2451329731887,Clear
DEHRADUN,2025-07-21 16:22:25.191422,0.0,31.405572611908237,85.6669957512439,5.40091463319141,1006.6339315024778,1004.6174143684192,Clear
DEHRADUN,2025-07-21 15:22:25.191422,0.0,26.912091144900167,48.709175634792146,12.853914218725288,1010.8729362266231,1011.1508127256677,Clear
DEHRADUN,2025-07-21 14:22:25.191422,0.0,30.34040873507926,93.43534581200232,7.338655764416039,1012.2043684823543,1002.7815270737681,Clear
DEHRADUN,2025-07-21 13:22:25.191422,0.0,26.54991577358558,69.26825836274404,9.932839686269503,1006.6817022984176,1003.4726327636268,Clear
DEHRADUN,2025-07-21 12:22:25.191422,1.34822381898314,21.207146458323564,87.90497732132026,10.41150697545557,1013.8059372010521,1016.1923919386902,Clear
DEHRADUN,2025-07-21 11:22:25.191422,5.244932171756937,22.538317280966503,65.59626199869527,7.989277681139781,1018.6240467034505,1013.6604796632088,Rain
DEHRADUN,2025-07-21 10:22:25.191422,0.0,24.840553306109246,88.57321344512692,11.411919958512293,1019.2167360954261,1010.2335578459335,Rain
DEHRADUN,2025-07-21 09:22:25.191422,0.0,26.07639766928139,92.13262819203356,6.789305340181134,1016.3579225954841,1016.4820257774194,Clear
DEHRADUN,2025-07-21 08:22:25.191422,0.1415941442031586,30.174506073785132,87.69866753984606,9.32004697952033,1018.2507386538387,1009.7693537505578,Clear
DEHRADUN,2025-07-21 07:22:25.191422,0.0,29.601559860581368,95.0372878981214,6.5052834538142905,1018.1470901958589,1018.9753454945308,Rain
DEHRADUN,2025-07-21 06:22:25.191422,0.0,26.444047662214416,91.73883605858254,5.6943672150859195,1011.7225356481201,1012.247536943411,Rain
DEHRADUN,2025-07-21 05:22:25.191422,0.0,31.96640765020146,88.69566682822719,2.7253884826372996,1006.8236918480943,1007.6738848879234,Clear
DEHRADUN,2025-07-21 04:22:25.191422,1.9640317976134862,24.769860583129667,57.39687296971644,13.559416714095894,1019.1378585805629,1009.5802369256864,Clear
DEHRADUN,2025-07-21 03:22:25.191422,0.0,23.015300329659297,92.11171807241007,10.38207521544222,1004.1263965729134,1008.0043421059931,Clear
DEHRADUN,2025-07-21 02:22:25.191422,0.0,28.71529352665864,73.59367758365053,3.653923535307766,1015.2141159744164,1010.2078707469055,Clear
DEHRADUN,2025-07-21 01:22:25.191422,0.0,37.87525217421675,78.55667704137254,9.053082899792802,1012.2336305137378,1004.1692693936036,Clear
DEHRADUN,2025-07-21 00:22:25.191422,0.0,25.67113055389742,69.54861951366746,9.707677399164412,1010.5703801959078,1013.1658853620056,Rain
DEHRADUN,2025-07-20 23:22:25.191422,0.0,27.62692100585302,78.7292232912913,5.509533618469542,1017.4046543952047,1013.4603547092154,Rain
DEHRADUN,2025-07-20 22:22:25.191422,6.037515395894844,32.139012227704626,100.0,9.515517611820272,1009.3370539627173,1016.0411372627033,Rain
DEHRADUN,2025-07-20 21:22:25.191422,0.0,33.799877711421445,100.0,14.281812354304133,1011.0157534418803,1014.523950793199,Rain
DEHRADUN,2025-07-20 20:22:25.191422,0.0,33.18773088620387,86.66947354312492,8.112448553472017,1017.4167044037582,1016.7565191601411,Rain
DEHRADUN,2025-07-20 19:22:25.191422,0.0,22.151171221038858,75.66432464828209,8.542306987040396,1012.025218891669,1016.7187185690465,Rain
DEHRADUN,2025-07-20 18:22:25.191422,0.0,24.390666631130202,77.67644459500909,4.731464580160834,1009.4043698535633,1008.8472696914133,Rain
DEHRADUN,2025-07-20 17:22:25.191422,1.0159939024926032,27.587889626510933,73.93858691587856,4.7757309208035,1014.3836993800213,1016.6376961003243,Clear
DEHRADUN,2025-07-20 16:22:25.191422,0.0,28.70850232166945,97.71871433149407,9.055446358602572,1011.3781716629552,1014.6163865258414,Clear
DEHRADUN,2025-07-20 15:22:25.191422,0.0,34.489998166353956,49.393032243086424,12.818285082203474,1007.8501872605692,1019.1750387021293,Clear
DEHRADUN,2025-07-20 14:22:25.191422,0.819708223559325,20.1713820024932,62.84709313188324,6.421979952112576,1014.1745492593211,1014.7715465734371,Clear
